"State","District","Date","Year","Month","Avg_rainfall","Agency_name"
"Andhra Pradesh","Visakhapatanam","2023-02-23","2023","02","6.62251E-5","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-02-01","2023","02","0.0218604982","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-02-02","2023","02","6.73871E-5","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-02-03","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-02-04","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-02-13","2023","02","0.0037327476","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-02-15","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-02-17","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-02-19","2023","02","0.0423392025","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-02-21","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-02-22","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-02-01","2023","02","0.0154979549","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-02-02","2023","02","0.000276443","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-02-03","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-02-04","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-02-15","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-02-17","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-02-21","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-02-22","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-02-23","2023","02","0.065459731","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-02-02","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-02-03","2023","02","0.0003286986","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-02-04","2023","02","5.00612E-5","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-02-08","2023","02","0.0003371223","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-02-12","2023","02","0.0001183558","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-02-15","2023","02","5.9673E-6","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-02-16","2023","02","7.7751E-6","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-02-17","2023","02","0.0008335289","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-02-18","2023","02","0.0028069848","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-02-19","2023","02","0.0014147788","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-02-20","2023","02","0.0019552466","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-02-21","2023","02","0.0022236786","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-02-22","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-02-23","2023","02","0.0002241322","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-02-01","2023","02","0.0007034763","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-02-02","2023","02","0.0005701022","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-02-03","2023","02","0.0043882972","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-02-04","2023","02","0.0044620341","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-02-05","2023","02","0.0256109269","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-02-06","2023","02","0.0014577973","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-02-07","2023","02","0.0003646191","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-02-08","2023","02","0.0141179309","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-02-10","2023","02","0.0144771006","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-02-11","2023","02","0.035240243","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-02-12","2023","02","0.043681026","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-02-13","2023","02","0.0016036878","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-02-15","2023","02","0.0233650201","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-02-16","2023","02","0.0047891708","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-02-16","2023","02","0.1197198565","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-02-17","2023","02","0.1497360381","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-02-18","2023","02","0.1137264545","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-02-19","2023","02","0.2215417377","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-02-20","2023","02","0.3573671057","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-02-21","2023","02","0.1189556529","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-02-22","2023","02","17.368480835","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-02-23","2023","02","9.3526560644","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-02-24","2023","02","1.8827847071","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-02-01","2023","02","0.3024437129","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-02-02","2023","02","0.0226345412","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-02-03","2023","02","0.5720952997","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-02-04","2023","02","0.0791253358","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-02-05","2023","02","0.0779971306","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-02-06","2023","02","0.0177324369","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-02-07","2023","02","0.4996696037","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-02-10","2023","02","0.1533499625","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-02-09","2023","02","0.0597855067","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-02-11","2023","02","0.0318352674","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-02-12","2023","02","0.058929966","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-02-13","2023","02","0.5395939114","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-02-14","2023","02","0.0203660234","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-02-15","2023","02","0.430172335","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-02-16","2023","02","0.5230922381","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-02-17","2023","02","0.0288216287","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-02-18","2023","02","0.0362089753","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-02-19","2023","02","0.0391369954","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-02-20","2023","02","1.7497452942","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-02-21","2023","02","0.3900687144","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-02-22","2023","02","6.0189986031","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-02-23","2023","02","6.2014243277","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-02-24","2023","02","0.3254151262","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-02-01","2023","02","0.0034516368","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-02-02","2023","02","0.0785267196","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-02-03","2023","02","0.0006791417","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-02-04","2023","02","NA","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-02-05","2023","02","0.3447195892","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-02-07","2023","02","1.5543183634","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-02-08","2023","02","1.8978933108","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-02-09","2023","02","2.4028604634","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-02-10","2023","02","0.2583206059","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-02-11","2023","02","0.2655839613","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-02-12","2023","02","0.5583268998","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-02-13","2023","02","1.5326711825","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-02-15","2023","02","0.0704124214","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-02-14","2023","02","0.0181568164","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-02-16","2023","02","0.3385063366","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-02-17","2023","02","0.2153342692","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-02-18","2023","02","0.3905984213","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-02-19","2023","02","0.8195983717","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-02-20","2023","02","0.3933276196","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-02-21","2023","02","1.0196449824","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-02-22","2023","02","4.367958486","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-02-23","2023","02","11.792584028","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-02-24","2023","02","2.1910509335","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-02-01","2023","02","1.1340460042","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-02-02","2023","02","0.5861117769","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-02-03","2023","02","0.3070860024","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-02-04","2023","02","0.3739313925","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-02-05","2023","02","0.2416617026","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-02-06","2023","02","0.1249387843","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-02-07","2023","02","2.3729868385","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-02-08","2023","02","1.5065391666","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-02-10","2023","02","0.5974583347","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-02-09","2023","02","0.5203395531","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-02-11","2023","02","0.4972543063","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-02-12","2023","02","0.6377776077","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-02-13","2023","02","0.8741826012","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-02-14","2023","02","0.1503391501","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-02-15","2023","02","0.468755936","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-02-16","2023","02","0.1321513117","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-02-17","2023","02","NA","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-02-18","2023","02","0.8330798639","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-02-19","2023","02","0.079611561","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-02-20","2023","02","0.0091142016","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-02-21","2023","02","0.652104179","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-02-22","2023","02","32.9912734792","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-02-23","2023","02","0.1063500709","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-02-24","2023","02","33.263908554","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-02-01","2023","02","0.0992821899","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-02-02","2023","02","NA","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-02-03","2023","02","0.0536520016","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-02-04","2023","02","0.024839023","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-02-06","2023","02","0.8606139877","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-02-07","2023","02","0.3097193346","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-02-08","2023","02","0.2375262279","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-02-09","2023","02","19.0959257831","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-02-10","2023","02","17.4130202661","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-02-11","2023","02","16.2355376233","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-02-12","2023","02","13.2331000606","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-02-13","2023","02","18.8546897256","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-02-15","2023","02","NA","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-02-14","2023","02","17.2649401607","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-02-16","2023","02","0.2431549657","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-02-17","2023","02","0.0058338148","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-02-18","2023","02","0.0207854899","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-02-19","2023","02","0.2096062695","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-02-20","2023","02","0.9008587962","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-02-21","2023","02","1.6759749617","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-02-22","2023","02","13.3613257661","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-02-23","2023","02","11.0241589583","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-02-24","2023","02","0.6465011537","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-02-01","2023","02","0.0299310049","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-02-02","2023","02","NA","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-02-03","2023","02","0.0015367941","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-02-04","2023","02","NA","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-02-05","2023","02","0.0043394812","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-02-06","2023","02","0.0005523877","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-02-07","2023","02","8.7748499814","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-02-08","2023","02","4.8040911891","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-02-10","2023","02","2.1173591837","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-02-09","2023","02","1.0984334274","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-02-11","2023","02","0.6424697136","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-02-12","2023","02","1.4234006102","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-02-13","2023","02","10.893941431","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-02-14","2023","02","0.0558370458","NRSC VIC MODEL"
"Arunachal Pradesh","East Siang","2023-02-15","2023","02","0.1549406467","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-02-17","2023","02","8.96009E-5","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-02-18","2023","02","0.0002190033","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-02-19","2023","02","0.001821881","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-02-20","2023","02","0.2673542101","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-02-21","2023","02","1.5383308294","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-02-22","2023","02","6.7918969711","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-02-23","2023","02","0.0972826002","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-02-24","2023","02","0.5222802987","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-02-02","2023","02","0.0071689704","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-02-03","2023","02","NA","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-02-04","2023","02","NA","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-02-07","2023","02","1.2588655396","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-02-08","2023","02","0.8166042535","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-02-09","2023","02","3.3841566659","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-02-10","2023","02","0.6495586931","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-02-11","2023","02","0.0084890822","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-02-12","2023","02","0.0068865488","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-02-13","2023","02","3.7968278213","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-02-14","2023","02","2.9079005166","NRSC VIC MODEL"
"Arunachal Pradesh","Kamle","2023-02-15","2023","02","NA","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-02-16","2023","02","0.3073760742","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-02-17","2023","02","NA","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-02-18","2023","02","0.11911653","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-02-19","2023","02","0.2061476876","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-02-20","2023","02","0.705718241","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-02-21","2023","02","1.8446069782","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-02-22","2023","02","2.0015259707","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-02-23","2023","02","1.4350437717","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-02-24","2023","02","8.8890084077","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-02-02","2023","02","0.0020630001","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-02-03","2023","02","0.2897870241","NRSC VIC MODEL"
"Arunachal Pradesh","Kra Daadi","2023-02-04","2023","02","0.2219448425","NRSC VIC MODEL"
